Session_ID,Customer_ID,Product_Viewed,Category,Page_Duration_Seconds,Pages_Viewed,Device_Type,Referrer,Time_of_Day,Bounce
4127,10393,Smartphone,Accessories,186.42963960294634,4.0,Desktop,Google,Evening,No
4128,11416,Laptop,Gadgets,197.67781612502685,6.0,Desktop,Email,Morning,Yes
4129,7875,Smartphone,Electronics,8.220816443151396,1.0,Desktop,Google,Morning,No
4130,18248,Headphones,Electronics,248.91080889465488,1.0,Tablet,Google,Night,No
4131,16426,Laptop,Gadgets,101.19951607492396,3.0,Desktop,Facebook,Afternoon,Yes
4132,10544,Smartphone,Accessories,161.13902583413935,1.0,Desktop,Direct,Afternoon,Yes
4133,11083,Smartwatch,Accessories,51.248400954087586,3.0,Desktop,Direct,Night,No
4134,5812,Tablet,Accessories,59.068743253194,,Mobile,Direct,Morning,Yes
4135,16955,Smartphone,Electronics,271.7705074180991,2.0,Tablet,Google,Morning,No
4136,6014,Laptop,Accessories,59.37649582954295,,Mobile,Google,Evening,No
4137,14103,Laptop,Electronics,16.560871259536356,1.0,Mobile,Email,Night,No
4138,788,Headphones,Gadgets,168.08782516788025,2.0,Tablet,Google,Evening,No
4139,4555,Smartwatch,Gadgets,191.64540408937896,,Desktop,Facebook,Morning,No
4140,1230,Headphones,Accessories,107.86449490198852,,Tablet,Email,Night,No
4141,16678,Headphones,Gadgets,278.15938271012027,8.0,Desktop,Google,Evening,Yes
4142,13137,Headphones,Gadgets,168.53467572549152,5.0,Mobile,Facebook,Night,No
4143,4320,Tablet,Gadgets,6.24707946196742,7.0,Tablet,Google,Evening,Yes
4144,9882,Laptop,Gadgets,177.72021911887538,2.0,Desktop,Direct,Morning,No
4145,9532,Smartphone,Electronics,208.30943756115073,4.0,Tablet,Email,Morning,Yes
4146,17197,Laptop,Gadgets,199.22362448897846,9.0,Desktop,Facebook,Afternoon,Yes
4147,7907,Laptop,Gadgets,116.03359539753582,3.0,Desktop,Facebook,Night,No
4148,3607,Tablet,Accessories,95.7989208583595,1.0,Tablet,Google,Evening,No
4149,9071,Headphones,Electronics,42.26294492826919,5.0,Tablet,Google,Morning,No
4150,18257,Headphones,Gadgets,130.06799616920676,2.0,Desktop,Facebook,Night,Yes
4151,2306,Smartphone,Electronics,9.162783259111936,2.0,Mobile,Email,Morning,Yes
4152,16504,Laptop,Gadgets,137.6300873544377,2.0,Mobile,Email,Night,No
4153,16369,Smartwatch,Gadgets,299.4736544329616,5.0,Desktop,Direct,Night,Yes
4154,3359,Smartwatch,Gadgets,78.16319270775051,7.0,Tablet,Email,Night,No
4155,15784,Headphones,Accessories,203.552199534392,2.0,Tablet,Facebook,Night,No
4156,9833,Smartphone,Electronics,13.86542236107508,4.0,Mobile,Email,Morning,No
4157,350,Smartphone,Accessories,80.87060385129907,5.0,Desktop,Email,Morning,No
4158,792,Laptop,Electronics,89.6499411325304,6.0,Desktop,Email,Morning,Yes
4159,17325,Headphones,Gadgets,172.92760409609025,2.0,Tablet,Email,Morning,No
4160,2839,Headphones,Gadgets,233.5152130202507,2.0,Mobile,Direct,Evening,No
4161,1427,Smartwatch,Electronics,129.09862363714245,,Mobile,Google,Morning,Yes
4162,2607,Smartphone,Gadgets,94.66056575146584,4.0,Desktop,Google,Morning,No
4163,12748,Smartphone,Electronics,239.80186333301282,4.0,Tablet,Email,Afternoon,No
4164,8206,Tablet,Accessories,145.16487960967314,3.0,Desktop,Facebook,Afternoon,No
4165,18384,Smartwatch,Accessories,32.395319023837786,3.0,Tablet,Google,Afternoon,No
4166,2386,Laptop,Electronics,201.9237025226996,8.0,Desktop,Direct,Night,No
4167,7255,Headphones,Accessories,172.23544715057213,6.0,Desktop,Facebook,Afternoon,No
4168,18041,Tablet,Electronics,59.06295564248818,9.0,Tablet,Facebook,Evening,Yes
4169,7732,Headphones,Accessories,205.0505078652216,2.0,Desktop,Facebook,Night,No
4170,1633,Laptop,Gadgets,159.20148336905365,1.0,Mobile,Direct,Afternoon,Yes
4171,13104,Smartphone,Electronics,257.26671554657116,1.0,Mobile,Facebook,Afternoon,Yes
4172,1547,Smartphone,Gadgets,94.16494848424013,,Mobile,Facebook,Afternoon,No
4173,3240,Laptop,Electronics,278.60347833278746,7.0,Desktop,Facebook,Afternoon,No
4174,7736,Smartphone,Accessories,116.8515381858798,2.0,Mobile,Direct,Morning,Yes
4175,9588,Headphones,Electronics,165.80884870549204,3.0,Mobile,Email,Evening,Yes
4176,10882,Smartwatch,Accessories,571.5093618996343,2.0,Tablet,Direct,Evening,Yes
4177,1094,Headphones,Gadgets,260.4164804286257,8.0,Mobile,Direct,Evening,No
4178,17247,Smartphone,Gadgets,106.11406382730745,4.0,Mobile,Direct,Night,Yes
4179,15032,Tablet,Electronics,246.3350639284156,2.0,Mobile,Facebook,Morning,No
4180,4072,Laptop,Electronics,252.09573644260803,4.0,Mobile,Facebook,Evening,No
4181,4442,Headphones,Accessories,87.49303126179487,5.0,Desktop,Facebook,Night,No
4182,12819,Laptop,Accessories,34.66165226691353,,Tablet,Email,Afternoon,No
4183,16908,Smartphone,Accessories,210.98567721242506,7.0,Tablet,Google,Morning,Yes
4184,9496,Smartphone,Accessories,122.40967726239806,4.0,Tablet,Facebook,Night,Yes
4185,12364,Tablet,Electronics,118.64816114045732,9.0,Mobile,Direct,Evening,Yes
4186,8366,Headphones,Accessories,259.82951786992817,2.0,Tablet,Facebook,Evening,No
4187,8529,Laptop,Accessories,295.348951136637,9.0,Mobile,Facebook,Evening,No
4188,1329,Laptop,Gadgets,209.8780455266164,4.0,Tablet,Email,Night,No
4189,11914,Smartwatch,Accessories,148.64780392319744,1.0,Desktop,Direct,Morning,No
4190,5608,Headphones,Electronics,88.14404503019446,9.0,Tablet,Email,Night,No
4191,2119,Smartphone,Electronics,293.50699110659895,9.0,Tablet,Facebook,Night,No
4192,558,Smartphone,Electronics,222.35038364946618,4.0,Desktop,Direct,Night,No
4193,8097,Laptop,Electronics,35.978407905514885,3.0,Tablet,Google,Evening,Yes
4194,15544,Headphones,Gadgets,126.68951091856184,8.0,Desktop,Facebook,Afternoon,No
4195,7136,Headphones,Accessories,265.93672914030935,6.0,Desktop,Google,Morning,Yes
4196,4175,Tablet,Gadgets,,4.0,Tablet,Email,Morning,Yes
4197,13455,Laptop,Electronics,88.58046554164652,6.0,Desktop,Google,Afternoon,No
4198,17755,Smartphone,Gadgets,23.541214715286653,7.0,Tablet,Facebook,Afternoon,No
4199,4091,Smartphone,Accessories,,4.0,Mobile,Direct,Morning,Yes
4200,18211,Tablet,Gadgets,170.6747138934716,7.0,Tablet,Google,Afternoon,Yes
4201,3044,Smartwatch,Electronics,103.99367693865167,3.0,Desktop,Facebook,Afternoon,Yes
4202,12954,Smartwatch,Gadgets,247.71666745194761,2.0,Mobile,Google,Morning,Yes
4203,3448,Laptop,Accessories,10.458917324201202,9.0,Mobile,Email,Morning,Yes
4204,414,Smartphone,Gadgets,176.89643624984794,9.0,Desktop,Google,Morning,Yes
4205,14739,Smartphone,Electronics,57.953752472125,3.0,Tablet,Facebook,Night,No
4206,286,Headphones,Electronics,9.941181600360409,3.0,Mobile,Facebook,Evening,Yes
4207,2247,Smartphone,Electronics,278.03781649573665,8.0,Mobile,Google,Night,No
4208,2787,Tablet,Gadgets,108.11121630319192,,Desktop,Email,Evening,Yes
4209,1673,Headphones,Gadgets,98.66339605108406,2.0,Desktop,Email,Morning,Yes
4210,13025,Tablet,Accessories,182.44677567234092,6.0,Desktop,Direct,Evening,No
4211,16775,Tablet,Gadgets,46.710810858119565,2.0,Mobile,Email,Evening,Yes
4212,9172,Tablet,Accessories,51.50815450966124,9.0,Desktop,Direct,Afternoon,Yes
4213,4095,Smartphone,Electronics,25.290855416274184,4.0,Desktop,Email,Morning,No
4214,1737,Tablet,Electronics,125.01852293770469,1.0,Tablet,Facebook,Night,No
4215,14309,Smartwatch,Gadgets,29.337753736279485,9.0,Mobile,Direct,Afternoon,Yes
4216,468,Smartphone,Gadgets,27.345708253847583,6.0,Desktop,Direct,Afternoon,No
4217,14440,Headphones,Gadgets,288.41400439683474,3.0,Desktop,Direct,Night,No
4218,10665,Tablet,Gadgets,174.110123083691,1.0,Desktop,Google,Afternoon,Yes
4219,14562,Tablet,Accessories,201.47688547583016,9.0,Desktop,Google,Morning,No
4220,11060,Smartwatch,Gadgets,202.282486260715,9.0,Mobile,Google,Afternoon,Yes
4221,3352,Smartphone,Gadgets,186.94911962793526,3.0,Desktop,Facebook,Morning,Yes
4222,4818,Tablet,Accessories,298.67884619864407,7.0,Mobile,Google,Morning,No
4223,784,Headphones,Accessories,295.09165748122484,,Mobile,Direct,Morning,No
4224,15024,Tablet,Accessories,298.02016338221085,5.0,Tablet,Direct,Afternoon,Yes
4225,9800,Smartwatch,Accessories,195.13262475777555,7.0,Tablet,Facebook,Afternoon,No
4226,16644,Smartphone,Accessories,46.87049052013868,8.0,Mobile,Email,Morning,No
4227,14780,Laptop,Electronics,112.06895631120058,,Desktop,Facebook,Afternoon,No
4228,18337,Smartwatch,Electronics,236.01663276528072,5.0,Tablet,Google,Morning,No
4229,3464,Tablet,Accessories,,2.0,Mobile,Direct,Afternoon,Yes
4230,18009,Smartwatch,Accessories,288.803727314816,4.0,Desktop,Direct,Night,Yes
4231,9824,Tablet,Electronics,164.86322610319422,5.0,Tablet,Email,Evening,No
4232,16338,Headphones,Electronics,179.28521632813028,6.0,Desktop,Email,Evening,No
4233,2675,Tablet,Electronics,245.16970881059095,7.0,Desktop,Email,Night,No
4234,2452,Smartwatch,Accessories,172.15480699430515,1.0,Desktop,Direct,Morning,No
4235,2067,Tablet,Accessories,270.7763500190545,9.0,Tablet,Google,Night,Yes
4236,7669,Smartwatch,Accessories,265.5187116921966,3.0,Mobile,Email,Evening,Yes
4237,7761,Laptop,Gadgets,235.2401851565483,8.0,Mobile,Facebook,Evening,Yes
4238,5665,Laptop,Electronics,89.5768878068338,7.0,Mobile,Direct,Afternoon,No
4239,12723,Smartphone,Accessories,202.9631162482484,8.0,Mobile,Google,Night,No
4240,13577,Smartphone,Accessories,154.22879861051064,7.0,Mobile,Facebook,Evening,Yes
4241,15356,Headphones,Electronics,52.23880173022272,9.0,Tablet,Google,Night,No
4242,14940,Tablet,Electronics,288.6581200397074,2.0,Mobile,Email,Evening,No
4243,5748,Laptop,Electronics,249.5989965100505,9.0,Desktop,Google,Afternoon,Yes
4244,6247,Tablet,Gadgets,209.7658988859074,3.0,Mobile,Facebook,Morning,No
4245,14483,Smartphone,Accessories,46.455593554601926,6.0,Desktop,Google,Morning,Yes
4246,11975,Headphones,Accessories,190.9746617781147,9.0,Desktop,Facebook,Night,Yes
4247,11114,Smartphone,Gadgets,50.35728719698097,4.0,Desktop,Email,Evening,No
4248,3626,Tablet,Electronics,255.4802810160391,8.0,Tablet,Direct,Night,No
4249,13722,Smartphone,Electronics,288.81998725218074,3.0,Mobile,Email,Afternoon,Yes
4250,14773,Smartphone,Electronics,187.51481013923006,7.0,Mobile,Facebook,Evening,Yes
4251,3577,Smartwatch,Accessories,260.73284128265726,6.0,Desktop,Google,Evening,No
4252,1139,Tablet,Electronics,264.1802882423656,6.0,Tablet,Email,Evening,Yes
4253,8893,Laptop,Gadgets,40.662535062837534,,Tablet,Email,Night,No
4254,18054,Tablet,Gadgets,219.90432315335894,8.0,Desktop,Facebook,Morning,No
4255,1948,Smartwatch,Electronics,239.98117672084788,9.0,Desktop,Google,Evening,Yes
4256,7301,Smartwatch,Electronics,85.49008428818354,7.0,Mobile,Google,Morning,No
4257,1812,Tablet,Accessories,144.8110380131978,7.0,Tablet,Facebook,Afternoon,No
4258,1626,Smartwatch,Accessories,125.76282326687445,8.0,Tablet,Facebook,Afternoon,No
4259,15919,Tablet,Accessories,252.21982875923962,4.0,Mobile,Facebook,Evening,No
4260,16033,Smartwatch,Electronics,71.1882577737983,6.0,Tablet,Google,Morning,No
4261,16605,Tablet,Electronics,117.44417732271016,8.0,Mobile,Facebook,Morning,No
4262,13309,Smartwatch,Gadgets,235.11917565193187,7.0,Mobile,Google,Evening,No
4263,17895,Tablet,Gadgets,288.59424377732205,8.0,Tablet,Google,Night,Yes
4264,9187,Laptop,Gadgets,246.9261472820818,8.0,Mobile,Email,Evening,No
4265,11635,Laptop,Gadgets,8.459617565156348,1.0,Tablet,Direct,Morning,No
4266,1884,Laptop,Electronics,182.81649476564056,2.0,Tablet,Google,Morning,No
4267,8172,Laptop,Electronics,268.27054863223435,3.0,Mobile,Facebook,Morning,Yes
4268,18195,Smartphone,Electronics,236.88230595313055,4.0,Tablet,Google,Night,Yes
4269,13767,Headphones,Gadgets,289.64593192084334,8.0,Tablet,Email,Evening,Yes
4270,17830,Headphones,Electronics,11.627764108409101,4.0,Mobile,Google,Morning,Yes
4271,7594,Headphones,Gadgets,196.22966887754086,1.0,Desktop,Google,Night,No
4272,14433,Laptop,Accessories,27.224430038233095,7.0,Tablet,Google,Night,Yes
4273,3197,Tablet,Accessories,280.19459419780037,9.0,Desktop,Email,Afternoon,Yes
4274,16868,Smartphone,Accessories,262.16406554633636,4.0,Tablet,Google,Afternoon,No
4275,18045,Laptop,Gadgets,271.76012466332253,9.0,Mobile,Facebook,Afternoon,No
4276,7537,Smartphone,Gadgets,152.48318458460582,8.0,Desktop,Google,Night,No
4277,8571,Smartphone,Electronics,190.5242997696874,2.0,Tablet,Google,Night,No
4278,7621,Smartwatch,Gadgets,145.41907155666917,6.0,Mobile,Facebook,Afternoon,No
4279,1585,Tablet,Electronics,222.04714815248596,6.0,Desktop,Facebook,Evening,No
4280,11067,Tablet,Accessories,169.15892331809897,7.0,Tablet,Google,Night,Yes
4281,17582,Smartwatch,Accessories,,8.0,Tablet,Google,Morning,No
4282,3354,Smartwatch,Accessories,52.2092517699131,8.0,Desktop,Facebook,Evening,Yes
4283,4627,Tablet,Gadgets,218.03029861391363,7.0,Tablet,Direct,Night,Yes
4284,14566,Smartphone,Gadgets,123.76528683842666,8.0,Desktop,Email,Night,Yes
4285,17687,Tablet,Accessories,26.218898468631618,8.0,Mobile,Facebook,Morning,Yes
4286,14837,Headphones,Electronics,112.80091657518223,9.0,Desktop,Facebook,Morning,No
4287,5942,Smartwatch,Accessories,,2.0,Tablet,Facebook,Evening,No
4288,11731,Smartphone,Accessories,158.4705066908331,4.0,Desktop,Facebook,Night,No
4289,10076,Smartphone,Electronics,255.45052077532483,3.0,Tablet,Email,Morning,Yes
4290,5275,Tablet,Gadgets,126.79220963580471,4.0,Tablet,Facebook,Morning,No
4291,18221,Smartwatch,Accessories,250.59706172437677,4.0,Tablet,Email,Evening,No
4292,7336,Smartwatch,Gadgets,277.36082298629225,3.0,Tablet,Google,Night,Yes
4293,2577,Laptop,Accessories,258.4109163865281,2.0,Desktop,Facebook,Night,Yes
4294,13986,Smartwatch,Electronics,221.54663745603668,5.0,Desktop,Email,Morning,Yes
4295,4947,Smartwatch,Electronics,202.77319371600097,5.0,Tablet,Google,Night,No
4296,763,Laptop,Electronics,165.6422347744297,3.0,Tablet,Direct,Night,Yes
4297,10814,Smartwatch,Electronics,92.15061651130719,7.0,Tablet,Email,Night,Yes
4298,9012,Smartphone,Accessories,120.67141399999028,9.0,Mobile,Direct,Morning,No
4299,9940,Tablet,Electronics,236.38221754508047,6.0,Desktop,Direct,Night,No
4300,5638,Smartphone,Accessories,,,Desktop,Facebook,Afternoon,No
4301,1553,Laptop,Accessories,122.13838924426675,7.0,Desktop,Email,Night,Yes
4302,3953,Headphones,Gadgets,28.67003082323268,6.0,Desktop,Google,Evening,No
4303,4255,Headphones,Gadgets,34.38031889094447,7.0,Desktop,Facebook,Evening,Yes
4304,14683,Tablet,Electronics,168.76272771274415,8.0,Desktop,Direct,Evening,No
4305,11254,Smartphone,Gadgets,78.47923432561858,9.0,Tablet,Google,Afternoon,No
4306,16747,Tablet,Accessories,127.81103300823825,2.0,Tablet,Facebook,Night,Yes
4307,13073,Smartwatch,Accessories,11.959920850504348,2.0,Tablet,Direct,Afternoon,No
4308,17784,Smartwatch,Electronics,19.789332886911566,1.0,Mobile,Email,Evening,No
4309,8627,Headphones,Accessories,134.78323034906134,3.0,Mobile,Facebook,Morning,Yes
4310,7944,Smartphone,Gadgets,39.2668778929072,2.0,Desktop,Google,Night,Yes
4311,5853,Headphones,Electronics,177.2321973462561,,Mobile,Facebook,Night,Yes
4312,9711,Smartphone,Gadgets,11.794029386746285,7.0,Tablet,Direct,Evening,No
4313,661,Laptop,Electronics,201.53116087495366,8.0,Tablet,Facebook,Night,Yes
4314,8980,Laptop,Electronics,129.9080366109884,9.0,Tablet,Direct,Night,Yes
4315,3825,Tablet,Gadgets,78.96777932637121,8.0,Mobile,Direct,Evening,No
4316,13480,Headphones,Electronics,34.142522448266945,3.0,Tablet,Facebook,Morning,No
4317,447,Laptop,Accessories,160.64216814852173,7.0,Desktop,Direct,Evening,No
4318,2150,Smartwatch,Accessories,289.891307381065,8.0,Tablet,Facebook,Afternoon,Yes
4319,15038,Smartwatch,Electronics,132.4943047439723,3.0,Mobile,Facebook,Evening,No
4320,12301,Headphones,Gadgets,284.20162149282555,6.0,Mobile,Email,Evening,No
4321,11099,Tablet,Accessories,9.200463424192751,6.0,Tablet,Direct,Evening,No
4322,720,Laptop,Electronics,60.9010592673884,8.0,Desktop,Email,Afternoon,No
4323,16135,Laptop,Accessories,106.05730036529918,2.0,Mobile,Email,Night,Yes
4324,7154,Smartwatch,Accessories,268.60267555257104,6.0,Desktop,Email,Night,No
4325,12185,Laptop,Electronics,14.127282903244033,9.0,Tablet,Direct,Evening,Yes
4326,10186,Smartwatch,Accessories,248.4657047892357,6.0,Mobile,Direct,Afternoon,No
4327,13612,Headphones,Electronics,,5.0,Mobile,Google,Afternoon,Yes
4328,9889,Headphones,Gadgets,99.80660544850934,3.0,Desktop,Facebook,Afternoon,Yes
4329,985,Tablet,Gadgets,75.23431845177849,5.0,Mobile,Google,Afternoon,Yes
4330,7674,Smartphone,Gadgets,176.61546552829702,3.0,Desktop,Direct,Afternoon,No
4331,3611,Smartwatch,Accessories,40.3467203700218,5.0,Desktop,Google,Morning,Yes
4332,590,Smartphone,Accessories,43.04430840908234,1.0,Mobile,Direct,Morning,No
4333,10768,Laptop,Gadgets,255.9602245889464,6.0,Mobile,Direct,Morning,No
4334,5309,Tablet,Electronics,52.48843629714764,9.0,Tablet,Facebook,Night,Yes
4335,10135,Smartphone,Gadgets,58.8670184371125,,Desktop,Direct,Afternoon,Yes
4336,5776,Smartphone,Accessories,22.65095287679771,3.0,Tablet,Direct,Evening,No
4337,7688,Headphones,Electronics,,9.0,Desktop,Google,Afternoon,Yes
4338,1309,Tablet,Gadgets,268.5587337253986,1.0,Desktop,Facebook,Afternoon,Yes
4339,6939,Smartwatch,Electronics,65.94251975739162,5.0,Mobile,Direct,Afternoon,Yes
4340,4521,Headphones,Gadgets,208.78783091228536,8.0,Tablet,Email,Morning,No
4341,17973,Headphones,Accessories,81.94107967568354,8.0,Tablet,Direct,Morning,No
4342,7248,Smartwatch,Electronics,127.91067153326068,8.0,Mobile,Direct,Morning,Yes
4343,18035,Headphones,Gadgets,179.01345708819443,,Desktop,Email,Afternoon,No
4344,17472,Headphones,Accessories,214.98777549827594,2.0,Tablet,Google,Afternoon,No
4345,8308,Smartphone,Accessories,97.48120174672125,5.0,Tablet,Email,Afternoon,Yes
4346,7646,Smartphone,Gadgets,137.72842251452306,3.0,Mobile,Google,Morning,No
4347,17917,Headphones,Accessories,194.85689985778956,7.0,Tablet,Email,Afternoon,No
4348,17954,Smartphone,Electronics,282.7181796897978,9.0,Desktop,Facebook,Night,Yes
4349,6340,Headphones,Accessories,71.92646330603945,8.0,Desktop,Google,Evening,Yes
4350,3073,Smartwatch,Electronics,9.512520765304117,4.0,Desktop,Facebook,Morning,Yes
4351,12489,Smartphone,Electronics,108.87806689700248,8.0,Tablet,Email,Evening,Yes
4352,1585,Smartwatch,Gadgets,20.126060663994433,9.0,Mobile,Google,Night,Yes
4353,16283,Laptop,Electronics,131.49860414698537,5.0,Tablet,Facebook,Morning,Yes
4354,17619,Laptop,Electronics,263.14593219943544,5.0,Mobile,Google,Evening,No
4355,12451,Smartphone,Accessories,219.40035971948214,8.0,Desktop,Direct,Morning,Yes
4356,911,Tablet,Accessories,34.95704984925703,4.0,Mobile,Direct,Afternoon,Yes
4357,1703,Tablet,Gadgets,227.74245985436096,9.0,Mobile,Facebook,Evening,Yes
4358,8728,Smartwatch,Gadgets,119.47448553004638,4.0,Mobile,Direct,Morning,No
4359,18060,Tablet,Gadgets,230.04852841223223,3.0,Mobile,Google,Afternoon,Yes
4360,16987,Laptop,Accessories,92.12083356441161,1.0,Tablet,Facebook,Afternoon,No
4361,13289,Smartwatch,Electronics,269.4724697218679,2.0,Tablet,Facebook,Evening,No
4362,16353,Tablet,Gadgets,67.81517324107409,,Mobile,Direct,Morning,Yes
4363,10041,Headphones,Accessories,,5.0,Mobile,Facebook,Morning,Yes
4364,17599,Laptop,Gadgets,67.58562381751838,3.0,Desktop,Google,Evening,Yes
4365,9348,Laptop,Electronics,244.1730245807747,7.0,Tablet,Google,Afternoon,No
4366,4699,Headphones,Gadgets,132.92371404731574,9.0,Mobile,Direct,Afternoon,Yes
4367,583,Smartphone,Electronics,207.928444798475,4.0,Mobile,Email,Afternoon,Yes
4368,11941,Smartwatch,Gadgets,283.7829230468144,8.0,Tablet,Facebook,Evening,No
4369,167,Headphones,Gadgets,,,Desktop,Facebook,Evening,Yes
4370,16231,Tablet,Gadgets,49.17222961227926,3.0,Mobile,Facebook,Night,No
4371,16010,Headphones,Accessories,299.09916117217614,7.0,Desktop,Facebook,Morning,No
4372,17472,Smartwatch,Electronics,211.87906595165705,2.0,Tablet,Google,Morning,No
4373,16635,Laptop,Electronics,117.59248498880805,9.0,Mobile,Facebook,Evening,No
4374,5291,Headphones,Gadgets,175.75598291038537,1.0,Tablet,Google,Afternoon,Yes
4375,10070,Smartphone,Accessories,230.78335287145674,5.0,Desktop,Direct,Afternoon,Yes
4376,12351,Laptop,Electronics,200.5378069431575,4.0,Desktop,Email,Night,Yes
4377,8547,Laptop,Electronics,178.87449040129383,5.0,Tablet,Email,Afternoon,No
4378,7948,Headphones,Accessories,48.89855910575178,2.0,Mobile,Email,Morning,Yes
4379,4771,Smartwatch,Electronics,218.0083821263039,7.0,Desktop,Direct,Morning,No
4380,5800,Smartwatch,Gadgets,136.85376666182802,1.0,Tablet,Facebook,Night,No
4381,13376,Tablet,Accessories,36.151243854167646,,Desktop,Email,Night,Yes
4382,4251,Smartphone,Gadgets,136.14793600977518,6.0,Tablet,Direct,Evening,No
4383,12005,Headphones,Electronics,38.69174575844137,9.0,Mobile,Direct,Night,Yes
4384,928,Smartphone,Accessories,62.15204699608363,4.0,Desktop,Direct,Morning,Yes
4385,7300,Smartphone,Electronics,,3.0,Mobile,Facebook,Night,No
4386,10456,Headphones,Gadgets,218.58807972791192,9.0,Tablet,Direct,Night,Yes
4387,874,Tablet,Electronics,171.21756066246712,2.0,Mobile,Direct,Night,No
4388,4411,Headphones,Gadgets,239.6710492904122,1.0,Tablet,Email,Afternoon,No
